MMSI,shipType,shipTypeSpecific
256627000,Tanker,Oil Products Tanker
264163354,Tanker,Oil Products Tanker
271000716,Tanker,Oil Products Tanker
271000903,Tanker,Oil Products Tanker
271000936,Tanker,Oil Products Tanker
271001175,Tanker,Oil Products Tanker
271002164,Tanker,Oil Products Tanker
271002176,Tanker,Oil Products Tanker
271002250,Tanker,Oil Products Tanker
271002366,Tanker,Oil Products Tanker
271002391,Tanker,Oil Products Tanker
271002395,Tanker,Oil Products Tanker
271003364,Tanker,Oil Products Tanker
271010128,Tanker,Oil Products Tanker
271010187,Tanker,Oil Products Tanker
271010257,Tanker,Oil Products Tanker
271010362,Tanker,Oil Products Tanker
271010455,Tanker,Oil Products Tanker
271010662,Tanker,Oil Products Tanker
271010858,Tanker,Oil Products Tanker
271040189,Tanker,Oil Products Tanker
271040455,Tanker,Oil Products Tanker
271042475,Tanker,Oil Products Tanker
271042562,Tanker,Oil Products Tanker
271043116,Tanker,Oil Products Tanker
271043580,Tanker,Oil Products Tanker
271043595,Tanker,Oil Products Tanker
271043731,Tanker,Oil Products Tanker
271043927,Tanker,Oil Products Tanker
271044516,Tanker,Oil Products Tanker
271044658,Tanker,Oil Products Tanker
271047206,Tanker,Oil Products Tanker
271048201,Tanker,Oil Products Tanker
273272000,Tanker,Oil Products Tanker
273274000,Tanker,Oil Products Tanker
273276100,Tanker,Oil Products Tanker
273277100,Tanker,Oil Products Tanker
273311170,Tanker,Oil Products Tanker
273315050,Tanker,Oil Products Tanker
273324070,Tanker,Oil Products Tanker
273329070,Tanker,Oil Products Tanker
273331440,Tanker,Oil Products Tanker
273331580,Tanker,Oil Products Tanker
273332580,Tanker,Oil Products Tanker
273333570,Tanker,Oil Products Tanker
273336610,Tanker,Oil Products Tanker
273337080,Tanker,Oil Products Tanker
273340060,Tanker,Oil Products Tanker
273342520,Tanker,Oil Products Tanker
273343600,Tanker,Oil Products Tanker
273344600,Tanker,Oil Products Tanker
273347600,Tanker,Oil Products Tanker
273348400,Tanker,Oil Products Tanker
273350270,Tanker,Oil Products Tanker
273350660,Tanker,Oil Products Tanker
273351260,Tanker,Oil Products Tanker
273351450,Tanker,Oil Products Tanker
273352260,Tanker,Oil Products Tanker
273352450,Tanker,Oil Products Tanker
273353260,Tanker,Oil Products Tanker
273353450,Tanker,Oil Products Tanker
273355450,Tanker,Oil Products Tanker
273357420,Tanker,Oil Products Tanker
273358170,Tanker,Oil Products Tanker
273358390,Tanker,Oil Products Tanker
273359390,Tanker,Oil Products Tanker
273359560,Tanker,Oil Products Tanker
273361100,Tanker,Oil Products Tanker
273371330,Tanker,Oil Products Tanker
273374360,Tanker,Oil Products Tanker
273375360,Tanker,Oil Products Tanker
273380460,Tanker,Oil Products Tanker
273381530,Tanker,Oil Products Tanker
273384070,Tanker,Oil Products Tanker
273387430,Tanker,Oil Products Tanker
273388150,Tanker,Oil Products Tanker
273398850,Tanker,Oil Products Tanker
273412410,Tanker,Oil Products Tanker
273422810,Tanker,Oil Products Tanker
273427090,Tanker,Oil Products Tanker
273427530,Tanker,Oil Products Tanker
273431390,Tanker,Oil Products Tanker
273433680,Tanker,Oil Products Tanker
273433790,Tanker,Oil Products Tanker
273437560,Tanker,Oil Products Tanker
273437920,Tanker,Oil Products Tanker
273442410,Tanker,Oil Products Tanker
273442640,Tanker,Oil Products Tanker
273442840,Tanker,Oil Products Tanker
273443330,Tanker,Oil Products Tanker
273444330,Tanker,Oil Products Tanker
273444390,Tanker,Oil Products Tanker
273445480,Tanker,Oil Products Tanker
273445640,Tanker,Oil Products Tanker
273447030,Tanker,Oil Products Tanker
273448000,Tanker,Oil Products Tanker
273449070,Tanker,Oil Products Tanker
273450240,Tanker,Oil Products Tanker
273452590,Tanker,Oil Products Tanker
273454260,Tanker,Oil Products Tanker
304955000,Tanker,Oil Products Tanker
305485000,Tanker,Oil Products Tanker
305496000,Tanker,Oil Products Tanker
310602000,Tanker,Oil Products Tanker
311000460,Tanker,Oil Products Tanker
311000465,Tanker,Oil Products Tanker
312056000,Tanker,Oil Products Tanker
319147800,Tanker,Oil Products Tanker
352190000,Tanker,Oil Products Tanker
353657000,Tanker,Oil Products Tanker
354198000,Tanker,Oil Products Tanker
355411000,Tanker,Oil Products Tanker
355804000,Tanker,Oil Products Tanker
357642000,Tanker,Oil Products Tanker
357934000,Tanker,Oil Products Tanker
371005000,Tanker,Oil Products Tanker
374190000,Tanker,Oil Products Tanker
375779000,Tanker,Oil Products Tanker
377686000,Tanker,Oil Products Tanker
414490000,Tanker,Oil Products Tanker
414741000,Tanker,Oil Products Tanker
423488100,Tanker,Oil Products Tanker
477913400,Tanker,Oil Products Tanker
518865000,Tanker,Oil Products Tanker
538002622,Tanker,Oil Products Tanker
538003756,Tanker,Oil Products Tanker
538003816,Tanker,Oil Products Tanker
538005182,Tanker,Oil Products Tanker
538005201,Tanker,Oil Products Tanker
538005244,Tanker,Oil Products Tanker
538006210,Tanker,Oil Products Tanker
538007848,Tanker,Oil Products Tanker
538007960,Tanker,Oil Products Tanker
538008046,Tanker,Oil Products Tanker
538008698,Tanker,Oil Products Tanker
538008882,Tanker,Oil Products Tanker
538009248,Tanker,Oil Products Tanker
538090540,Tanker,Oil Products Tanker
563016300,Tanker,Oil Products Tanker
563026200,Tanker,Oil Products Tanker
563070900,Tanker,Oil Products Tanker
563074600,Tanker,Oil Products Tanker
563472000,Tanker,Oil Products Tanker
636012414,Tanker,Oil Products Tanker
636014185,Tanker,Oil Products Tanker
636014423,Tanker,Oil Products Tanker
636015252,Tanker,Oil Products Tanker
636017265,Tanker,Oil Products Tanker
636018123,Tanker,Oil Products Tanker
636019079,Tanker,Oil Products Tanker
642167061,Tanker,Oil Products Tanker
642167062,Tanker,Oil Products Tanker
667001992,Tanker,Oil Products Tanker
256541000,Tanker,Oil/Chemical Tanker
212231000,Tanker,Oil/Chemical Tanker
215013000,Tanker,Oil/Chemical Tanker
215054000,Tanker,Oil/Chemical Tanker
215057000,Tanker,Oil/Chemical Tanker
215063000,Tanker,Oil/Chemical Tanker
215072000,Tanker,Oil/Chemical Tanker
215085000,Tanker,Oil/Chemical Tanker
215086000,Tanker,Oil/Chemical Tanker
215090000,Tanker,Oil/Chemical Tanker
215135000,Tanker,Oil/Chemical Tanker
215178000,Tanker,Oil/Chemical Tanker
215194000,Tanker,Oil/Chemical Tanker
215234000,Tanker,Oil/Chemical Tanker
215241000,Tanker,Oil/Chemical Tanker
215270000,Tanker,Oil/Chemical Tanker
215330000,Tanker,Oil/Chemical Tanker
215345000,Tanker,Oil/Chemical Tanker
215371000,Tanker,Oil/Chemical Tanker
215375000,Tanker,Oil/Chemical Tanker
215382000,Tanker,Oil/Chemical Tanker
215402000,Tanker,Oil/Chemical Tanker
215474000,Tanker,Oil/Chemical Tanker
215490000,Tanker,Oil/Chemical Tanker
215496000,Tanker,Oil/Chemical Tanker
215551000,Tanker,Oil/Chemical Tanker
215630000,Tanker,Oil/Chemical Tanker
215637000,Tanker,Oil/Chemical Tanker
215683000,Tanker,Oil/Chemical Tanker
215705000,Tanker,Oil/Chemical Tanker
215750000,Tanker,Oil/Chemical Tanker
215764000,Tanker,Oil/Chemical Tanker
215769000,Tanker,Oil/Chemical Tanker
215795000,Tanker,Oil/Chemical Tanker
215817000,Tanker,Oil/Chemical Tanker
215822000,Tanker,Oil/Chemical Tanker
215825000,Tanker,Oil/Chemical Tanker
215826000,Tanker,Oil/Chemical Tanker
215867000,Tanker,Oil/Chemical Tanker
215870000,Tanker,Oil/Chemical Tanker
215871000,Tanker,Oil/Chemical Tanker
215893000,Tanker,Oil/Chemical Tanker
215910000,Tanker,Oil/Chemical Tanker
215924000,Tanker,Oil/Chemical Tanker
215933000,Tanker,Oil/Chemical Tanker
215936000,Tanker,Oil/Chemical Tanker
215937000,Tanker,Oil/Chemical Tanker
215979000,Tanker,Oil/Chemical Tanker
215993000,Tanker,Oil/Chemical Tanker
219023000,Tanker,Oil/Chemical Tanker
219124000,Tanker,Oil/Chemical Tanker
219156000,Tanker,Oil/Chemical Tanker
219278000,Tanker,Oil/Chemical Tanker
219280000,Tanker,Oil/Chemical Tanker
219310000,Tanker,Oil/Chemical Tanker
219383000,Tanker,Oil/Chemical Tanker
220498000,Tanker,Oil/Chemical Tanker
220500000,Tanker,Oil/Chemical Tanker
220502000,Tanker,Oil/Chemical Tanker
220530000,Tanker,Oil/Chemical Tanker
220625000,Tanker,Oil/Chemical Tanker
226019000,Tanker,Oil/Chemical Tanker
226044000,Tanker,Oil/Chemical Tanker
226099000,Tanker,Oil/Chemical Tanker
228079600,Tanker,Oil/Chemical Tanker
229176000,Tanker,Oil/Chemical Tanker
229339000,Tanker,Oil/Chemical Tanker
229370000,Tanker,Oil/Chemical Tanker
229546000,Tanker,Oil/Chemical Tanker
229580000,Tanker,Oil/Chemical Tanker
229599000,Tanker,Oil/Chemical Tanker
229631000,Tanker,Oil/Chemical Tanker
229692000,Tanker,Oil/Chemical Tanker
229866000,Tanker,Oil/Chemical Tanker
229879000,Tanker,Oil/Chemical Tanker
229880000,Tanker,Oil/Chemical Tanker
229881000,Tanker,Oil/Chemical Tanker
229895000,Tanker,Oil/Chemical Tanker
232020054,Tanker,Oil/Chemical Tanker
236683000,Tanker,Oil/Chemical Tanker
240493000,Tanker,Oil/Chemical Tanker
240560000,Tanker,Oil/Chemical Tanker
240597000,Tanker,Oil/Chemical Tanker
240787000,Tanker,Oil/Chemical Tanker
240788000,Tanker,Oil/Chemical Tanker
240941000,Tanker,Oil/Chemical Tanker
240942000,Tanker,Oil/Chemical Tanker
240949000,Tanker,Oil/Chemical Tanker
240975000,Tanker,Oil/Chemical Tanker
241025000,Tanker,Oil/Chemical Tanker
241109000,Tanker,Oil/Chemical Tanker
241190000,Tanker,Oil/Chemical Tanker
241216000,Tanker,Oil/Chemical Tanker
241251000,Tanker,Oil/Chemical Tanker
241262000,Tanker,Oil/Chemical Tanker
241523000,Tanker,Oil/Chemical Tanker
241575000,Tanker,Oil/Chemical Tanker
241610000,Tanker,Oil/Chemical Tanker
241630000,Tanker,Oil/Chemical Tanker
241676000,Tanker,Oil/Chemical Tanker
241750000,Tanker,Oil/Chemical Tanker
245911000,Tanker,Oil/Chemical Tanker
247069600,Tanker,Oil/Chemical Tanker
247098600,Tanker,Oil/Chemical Tanker
247100400,Tanker,Oil/Chemical Tanker
247104400,Tanker,Oil/Chemical Tanker
247129100,Tanker,Oil/Chemical Tanker
247149100,Tanker,Oil/Chemical Tanker
247149200,Tanker,Oil/Chemical Tanker
247152100,Tanker,Oil/Chemical Tanker
247158200,Tanker,Oil/Chemical Tanker
247163500,Tanker,Oil/Chemical Tanker
247182500,Tanker,Oil/Chemical Tanker
247186800,Tanker,Oil/Chemical Tanker
247190400,Tanker,Oil/Chemical Tanker
247219700,Tanker,Oil/Chemical Tanker
247221100,Tanker,Oil/Chemical Tanker
247224200,Tanker,Oil/Chemical Tanker
247226900,Tanker,Oil/Chemical Tanker
247237100,Tanker,Oil/Chemical Tanker
247238700,Tanker,Oil/Chemical Tanker
247242200,Tanker,Oil/Chemical Tanker
247243700,Tanker,Oil/Chemical Tanker
247270600,Tanker,Oil/Chemical Tanker
247271400,Tanker,Oil/Chemical Tanker
247273400,Tanker,Oil/Chemical Tanker
247274700,Tanker,Oil/Chemical Tanker
247284100,Tanker,Oil/Chemical Tanker
247324900,Tanker,Oil/Chemical Tanker
247346000,Tanker,Oil/Chemical Tanker
247351000,Tanker,Oil/Chemical Tanker
247355500,Tanker,Oil/Chemical Tanker
247384900,Tanker,Oil/Chemical Tanker
247387600,Tanker,Oil/Chemical Tanker
247391300,Tanker,Oil/Chemical Tanker
247391400,Tanker,Oil/Chemical Tanker
247431600,Tanker,Oil/Chemical Tanker
247432200,Tanker,Oil/Chemical Tanker
247433300,Tanker,Oil/Chemical Tanker
247597000,Tanker,Oil/Chemical Tanker
248011000,Tanker,Oil/Chemical Tanker
248079000,Tanker,Oil/Chemical Tanker
248095000,Tanker,Oil/Chemical Tanker
248132000,Tanker,Oil/Chemical Tanker
248159000,Tanker,Oil/Chemical Tanker
248282000,Tanker,Oil/Chemical Tanker
248288000,Tanker,Oil/Chemical Tanker
248299000,Tanker,Oil/Chemical Tanker
248333000,Tanker,Oil/Chemical Tanker
248337000,Tanker,Oil/Chemical Tanker
248409000,Tanker,Oil/Chemical Tanker
248475000,Tanker,Oil/Chemical Tanker
248507000,Tanker,Oil/Chemical Tanker
248533000,Tanker,Oil/Chemical Tanker
248551000,Tanker,Oil/Chemical Tanker
248621000,Tanker,Oil/Chemical Tanker
248693000,Tanker,Oil/Chemical Tanker
248713000,Tanker,Oil/Chemical Tanker
248759000,Tanker,Oil/Chemical Tanker
248796000,Tanker,Oil/Chemical Tanker
248870000,Tanker,Oil/Chemical Tanker
249028000,Tanker,Oil/Chemical Tanker
249072000,Tanker,Oil/Chemical Tanker
249128000,Tanker,Oil/Chemical Tanker
249301000,Tanker,Oil/Chemical Tanker
249332000,Tanker,Oil/Chemical Tanker
249338000,Tanker,Oil/Chemical Tanker
249343000,Tanker,Oil/Chemical Tanker
249345000,Tanker,Oil/Chemical Tanker
249347000,Tanker,Oil/Chemical Tanker
249421000,Tanker,Oil/Chemical Tanker
249435000,Tanker,Oil/Chemical Tanker
249462000,Tanker,Oil/Chemical Tanker
249475000,Tanker,Oil/Chemical Tanker
249498000,Tanker,Oil/Chemical Tanker
249512000,Tanker,Oil/Chemical Tanker
249567000,Tanker,Oil/Chemical Tanker
249598000,Tanker,Oil/Chemical Tanker
249644000,Tanker,Oil/Chemical Tanker
249706000,Tanker,Oil/Chemical Tanker
249732000,Tanker,Oil/Chemical Tanker
249775000,Tanker,Oil/Chemical Tanker
249812000,Tanker,Oil/Chemical Tanker
249955000,Tanker,Oil/Chemical Tanker
249960000,Tanker,Oil/Chemical Tanker
255804470,Tanker,Oil/Chemical Tanker
255804570,Tanker,Oil/Chemical Tanker
255806374,Tanker,Oil/Chemical Tanker
255806404,Tanker,Oil/Chemical Tanker
256096000,Tanker,Oil/Chemical Tanker
256154000,Tanker,Oil/Chemical Tanker
256209000,Tanker,Oil/Chemical Tanker
256210000,Tanker,Oil/Chemical Tanker
256328000,Tanker,Oil/Chemical Tanker
256392000,Tanker,Oil/Chemical Tanker
256398000,Tanker,Oil/Chemical Tanker
256445000,Tanker,Oil/Chemical Tanker
256614000,Tanker,Oil/Chemical Tanker
256625000,Tanker,Oil/Chemical Tanker
256748000,Tanker,Oil/Chemical Tanker
256769000,Tanker,Oil/Chemical Tanker
256773000,Tanker,Oil/Chemical Tanker
256784000,Tanker,Oil/Chemical Tanker
256802000,Tanker,Oil/Chemical Tanker
256815000,Tanker,Oil/Chemical Tanker
256901000,Tanker,Oil/Chemical Tanker
256902000,Tanker,Oil/Chemical Tanker
256929000,Tanker,Oil/Chemical Tanker
256934000,Tanker,Oil/Chemical Tanker
257142000,Tanker,Oil/Chemical Tanker
257357000,Tanker,Oil/Chemical Tanker
257373000,Tanker,Oil/Chemical Tanker
257635000,Tanker,Oil/Chemical Tanker
257901000,Tanker,Oil/Chemical Tanker
258749000,Tanker,Oil/Chemical Tanker
271001000,Tanker,Oil/Chemical Tanker
271002456,Tanker,Oil/Chemical Tanker
271002559,Tanker,Oil/Chemical Tanker
271002603,Tanker,Oil/Chemical Tanker
271002668,Tanker,Oil/Chemical Tanker
271002685,Tanker,Oil/Chemical Tanker
271002688,Tanker,Oil/Chemical Tanker
271002726,Tanker,Oil/Chemical Tanker
271040029,Tanker,Oil/Chemical Tanker
271040038,Tanker,Oil/Chemical Tanker
271040291,Tanker,Oil/Chemical Tanker
271040397,Tanker,Oil/Chemical Tanker
271040601,Tanker,Oil/Chemical Tanker
271042693,Tanker,Oil/Chemical Tanker
271043022,Tanker,Oil/Chemical Tanker
271043255,Tanker,Oil/Chemical Tanker
271043403,Tanker,Oil/Chemical Tanker
271043410,Tanker,Oil/Chemical Tanker
271044357,Tanker,Oil/Chemical Tanker
271044408,Tanker,Oil/Chemical Tanker
271044409,Tanker,Oil/Chemical Tanker
271044414,Tanker,Oil/Chemical Tanker
271046350,Tanker,Oil/Chemical Tanker
271046574,Tanker,Oil/Chemical Tanker
271046791,Tanker,Oil/Chemical Tanker
271046920,Tanker,Oil/Chemical Tanker
271047046,Tanker,Oil/Chemical Tanker
271047067,Tanker,Oil/Chemical Tanker
271047132,Tanker,Oil/Chemical Tanker
271047323,Tanker,Oil/Chemical Tanker
271047823,Tanker,Oil/Chemical Tanker
271047982,Tanker,Oil/Chemical Tanker
271048050,Tanker,Oil/Chemical Tanker
271048139,Tanker,Oil/Chemical Tanker
271048807,Tanker,Oil/Chemical Tanker
272283000,Tanker,Oil/Chemical Tanker
273311240,Tanker,Oil/Chemical Tanker
273314230,Tanker,Oil/Chemical Tanker
273318520,Tanker,Oil/Chemical Tanker
273322210,Tanker,Oil/Chemical Tanker
273327420,Tanker,Oil/Chemical Tanker
273332530,Tanker,Oil/Chemical Tanker
273336920,Tanker,Oil/Chemical Tanker
273337920,Tanker,Oil/Chemical Tanker
273339480,Tanker,Oil/Chemical Tanker
273339920,Tanker,Oil/Chemical Tanker
273340190,Tanker,Oil/Chemical Tanker
273342100,Tanker,Oil/Chemical Tanker
273342890,Tanker,Oil/Chemical Tanker
273342900,Tanker,Oil/Chemical Tanker
273345600,Tanker,Oil/Chemical Tanker
273348630,Tanker,Oil/Chemical Tanker
273351180,Tanker,Oil/Chemical Tanker
273352430,Tanker,Oil/Chemical Tanker
273352720,Tanker,Oil/Chemical Tanker
273353050,Tanker,Oil/Chemical Tanker
273353340,Tanker,Oil/Chemical Tanker
273355480,Tanker,Oil/Chemical Tanker
273355800,Tanker,Oil/Chemical Tanker
273356360,Tanker,Oil/Chemical Tanker
273356510,Tanker,Oil/Chemical Tanker
273358450,Tanker,Oil/Chemical Tanker
273359070,Tanker,Oil/Chemical Tanker
273359580,Tanker,Oil/Chemical Tanker
273359760,Tanker,Oil/Chemical Tanker
273376900,Tanker,Oil/Chemical Tanker
273380170,Tanker,Oil/Chemical Tanker
273381540,Tanker,Oil/Chemical Tanker
273381900,Tanker,Oil/Chemical Tanker
273385070,Tanker,Oil/Chemical Tanker
273389670,Tanker,Oil/Chemical Tanker
273391340,Tanker,Oil/Chemical Tanker
273392370,Tanker,Oil/Chemical Tanker
273393370,Tanker,Oil/Chemical Tanker
273393650,Tanker,Oil/Chemical Tanker
273410020,Tanker,Oil/Chemical Tanker
273414840,Tanker,Oil/Chemical Tanker
273430870,Tanker,Oil/Chemical Tanker
273433590,Tanker,Oil/Chemical Tanker
273437770,Tanker,Oil/Chemical Tanker
273438670,Tanker,Oil/Chemical Tanker
273454720,Tanker,Oil/Chemical Tanker
304070000,Tanker,Oil/Chemical Tanker
305851000,Tanker,Oil/Chemical Tanker
311000133,Tanker,Oil/Chemical Tanker
311000134,Tanker,Oil/Chemical Tanker
311000232,Tanker,Oil/Chemical Tanker
311000576,Tanker,Oil/Chemical Tanker
311000667,Tanker,Oil/Chemical Tanker
311000676,Tanker,Oil/Chemical Tanker
311927000,Tanker,Oil/Chemical Tanker
319092900,Tanker,Oil/Chemical Tanker
319104700,Tanker,Oil/Chemical Tanker
319109600,Tanker,Oil/Chemical Tanker
319478000,Tanker,Oil/Chemical Tanker
351533000,Tanker,Oil/Chemical Tanker
351855000,Tanker,Oil/Chemical Tanker
351887000,Tanker,Oil/Chemical Tanker
351931000,Tanker,Oil/Chemical Tanker
352642000,Tanker,Oil/Chemical Tanker
353287000,Tanker,Oil/Chemical Tanker
354409000,Tanker,Oil/Chemical Tanker
354833000,Tanker,Oil/Chemical Tanker
355037000,Tanker,Oil/Chemical Tanker
355087000,Tanker,Oil/Chemical Tanker
355320000,Tanker,Oil/Chemical Tanker
355643000,Tanker,Oil/Chemical Tanker
356537000,Tanker,Oil/Chemical Tanker
356673000,Tanker,Oil/Chemical Tanker
357299000,Tanker,Oil/Chemical Tanker
371125000,Tanker,Oil/Chemical Tanker
372197000,Tanker,Oil/Chemical Tanker
372240000,Tanker,Oil/Chemical Tanker
372443000,Tanker,Oil/Chemical Tanker
372777000,Tanker,Oil/Chemical Tanker
373026000,Tanker,Oil/Chemical Tanker
373095000,Tanker,Oil/Chemical Tanker
373193000,Tanker,Oil/Chemical Tanker
373259000,Tanker,Oil/Chemical Tanker
374124000,Tanker,Oil/Chemical Tanker
374125000,Tanker,Oil/Chemical Tanker
374419000,Tanker,Oil/Chemical Tanker
374496000,Tanker,Oil/Chemical Tanker
374558000,Tanker,Oil/Chemical Tanker
374597000,Tanker,Oil/Chemical Tanker
374808000,Tanker,Oil/Chemical Tanker
403512001,Tanker,Oil/Chemical Tanker
403528001,Tanker,Oil/Chemical Tanker
405000237,Tanker,Oil/Chemical Tanker
405000239,Tanker,Oil/Chemical Tanker
447173000,Tanker,Oil/Chemical Tanker
477049100,Tanker,Oil/Chemical Tanker
477049200,Tanker,Oil/Chemical Tanker
477110600,Tanker,Oil/Chemical Tanker
477129100,Tanker,Oil/Chemical Tanker
477184300,Tanker,Oil/Chemical Tanker
477201100,Tanker,Oil/Chemical Tanker
477231600,Tanker,Oil/Chemical Tanker
477300300,Tanker,Oil/Chemical Tanker
477351300,Tanker,Oil/Chemical Tanker
477439800,Tanker,Oil/Chemical Tanker
477454500,Tanker,Oil/Chemical Tanker
477631400,Tanker,Oil/Chemical Tanker
477669300,Tanker,Oil/Chemical Tanker
477698300,Tanker,Oil/Chemical Tanker
477854200,Tanker,Oil/Chemical Tanker
477854300,Tanker,Oil/Chemical Tanker
477854500,Tanker,Oil/Chemical Tanker
477854600,Tanker,Oil/Chemical Tanker
477950600,Tanker,Oil/Chemical Tanker
525107008,Tanker,Oil/Chemical Tanker
538002071,Tanker,Oil/Chemical Tanker
538002073,Tanker,Oil/Chemical Tanker
538002543,Tanker,Oil/Chemical Tanker
538002561,Tanker,Oil/Chemical Tanker
538002594,Tanker,Oil/Chemical Tanker
538002774,Tanker,Oil/Chemical Tanker
538002778,Tanker,Oil/Chemical Tanker
538002883,Tanker,Oil/Chemical Tanker
538002982,Tanker,Oil/Chemical Tanker
